order_id,customer_id,order_date,status
1730,255,2025-09-22,Delivered
1731,316,2026-03-01,Cancelled
1732,436,2025-10-10,Delivered
1733,114,2025-09-27,Returned
1734,922,2025-02-04,Pending
1735,495,2026-01-10,Cancelled
1736,888,2025-11-11,Pending
1737,229,2026-04-24,Delivered
1738,439,2025-06-07,Returned
1739,81,2025-02-26,Delivered
1740,672,2024-12-26,Cancelled
1741,544,2025-02-04,Pending
1742,890,2025-09-07,Delivered
1743,276,2025-06-08,Cancelled
1744,830,2026-01-06,Cancelled
1745,217,2025-08-04,Delivered
1746,942,2026-06-09,Delivered
1747,445,2025-11-23,Delivered
1748,31,2026-02-19,Delivered
1749,30,2026-03-25,Delivered
1750,284,2026-01-26,Delivered
1751,731,2024-10-17,Returned
1752,482,2025-04-18,Returned
1753,408,2025-01-01,Cancelled
1754,545,2025-07-31,Cancelled
1755,134,2026-06-13,Pending
1756,463,2025-07-24,Pending
1757,150,2026-03-15,Cancelled
1758,850,2025-02-13,Cancelled
1759,459,2024-08-12,Returned
1760,193,2026-06-24,Delivered
1761,248,2025-01-09,Cancelled
1762,804,2025-02-25,Delivered
1763,687,2026-04-03,Returned
1764,297,2026-03-04,Pending
1765,623,2025-08-16,Returned
1766,530,2025-02-01,Delivered
1767,403,2025-05-22,Pending
1768,214,2025-12-15,Pending
1769,848,2025-03-05,Pending
1770,357,2025-07-13,Cancelled
1771,416,2024-11-14,Pending
1772,712,2025-07-06,Cancelled
1773,253,2024-10-24,Returned
1774,211,2026-03-24,Delivered
1775,826,2025-02-12,Delivered
1776,209,2025-10-09,Cancelled
1777,350,2024-12-14,Cancelled
1778,539,2025-08-30,Delivered
1779,120,2024-07-18,Delivered
1780,206,2025-01-27,Delivered
1781,443,2026-01-06,Cancelled
1782,759,2025-04-16,Returned
1783,589,2025-11-26,Returned
1784,38,2025-08-16,Returned
1785,925,2024-07-17,Pending
1786,923,2026-04-17,Cancelled
1787,808,2025-09-26,Pending
1788,698,2025-09-05,Returned
1789,473,2026-04-21,Returned
1790,910,2024-08-10,Delivered
1791,181,2024-08-23,Cancelled
1792,838,2024-09-17,Delivered
1793,601,2025-07-10,Returned
1794,328,2026-02-27,Cancelled
1795,134,2024-08-17,Returned
1796,572,2025-09-16,Pending
1797,976,2025-06-13,Delivered
1798,884,2024-11-18,Cancelled
1799,649,2024-10-26,Cancelled
1800,8,2025-07-15,Delivered
1801,947,2025-08-10,Cancelled
1802,348,2026-07-02,Delivered
1803,356,2024-12-19,Delivered
1804,170,2025-05-05,Delivered
1805,532,2025-09-24,Delivered
1806,947,2025-08-08,Pending
1807,403,2025-12-05,Returned
1808,409,2026-01-04,Cancelled
1809,188,2026-06-19,Delivered
1810,462,2026-05-25,Returned
1811,895,2024-10-10,Cancelled
1812,16,2025-05-23,Delivered
1813,471,2025-01-11,Cancelled
1814,288,2026-05-30,Pending
1815,71,2025-01-04,Returned
1816,558,2024-12-23,Delivered
1817,824,2024-08-05,Delivered
1818,223,2025-03-07,Returned
1819,625,2024-10-10,Pending
1820,794,2025-05-26,Delivered
1821,295,2025-11-20,Pending
1822,373,2025-02-16,Cancelled
1823,503,2025-02-06,Pending
1824,498,2024-08-08,Delivered
1825,524,2025-04-07,Delivered
1826,817,2026-06-21,Cancelled
1827,357,2025-11-19,Returned
1828,817,2026-06-14,Pending
1829,595,2025-08-29,Returned
1830,75,2025-03-13,Pending
1831,550,2026-02-13,Returned
1832,912,2026-03-17,Returned
1833,882,2025-08-29,Cancelled
1834,570,2026-03-26,Delivered
1835,417,2025-05-09,Delivered
1836,268,2025-11-05,Pending
1837,855,2025-04-29,Pending
1838,926,2025-04-23,Returned
1839,517,2024-07-21,Cancelled
1840,598,2024-08-06,Returned
1841,953,2025-11-05,Pending
1842,33,2026-07-06,Returned
1843,340,2026-02-02,Delivered
1844,342,2025-10-20,Delivered
1845,52,2026-07-03,Returned
1846,403,2024-12-27,Cancelled
1847,346,2024-10-06,Delivered
1848,118,2025-01-25,Cancelled
1849,89,2025-03-22,Delivered
1850,104,2025-10-24,Delivered
1851,64,2024-07-11,Pending
1852,972,2025-09-10,Pending
1853,50,2025-02-01,Delivered
1854,196,2026-04-18,Cancelled
1855,382,2025-09-23,Cancelled
1856,525,2026-05-09,Returned
1857,25,2026-03-16,Pending
1858,814,2024-10-18,Pending
1859,221,2025-08-11,Pending
1860,350,2025-01-16,Delivered
1861,337,2025-03-31,Returned
1862,74,2026-03-30,Returned
1863,611,2026-07-05,Returned
1864,302,2026-03-08,Pending
1865,713,2024-10-02,Returned
1866,440,2025-04-27,Delivered
1867,247,2026-07-02,Pending
1868,904,2025-08-24,Returned
1869,912,2025-09-02,Pending
1870,169,2026-01-26,Delivered
1871,7,2025-12-03,Pending
1872,30,2024-11-05,Pending
1873,132,2024-10-10,Pending
1874,588,2025-02-26,Returned
1875,267,2025-07-28,Delivered
1876,348,2026-04-18,Delivered
1877,914,2025-08-26,Delivered
1878,139,2025-09-29,Returned
1879,457,2025-06-01,Pending
1880,221,2026-05-20,Returned
1881,872,2025-04-27,Cancelled
1882,609,2025-05-11,Pending
1883,946,2025-05-23,Cancelled
1884,303,2026-03-09,Returned
1885,762,2025-03-03,Pending
1886,975,2025-07-22,Returned
1887,692,2026-02-23,Delivered
1888,55,2025-12-29,Delivered
1889,92,2025-09-02,Returned
1890,872,2025-08-16,Cancelled
1891,391,2025-06-07,Delivered
1892,609,2025-02-01,Cancelled
1893,749,2026-04-19,Pending
1894,494,2025-07-14,Pending
1895,652,2026-03-24,Returned
1896,321,2025-10-31,Cancelled
1897,935,2025-01-28,Cancelled
1898,402,2024-12-10,Pending
1899,362,2025-12-19,Pending
1900,463,2026-02-20,Cancelled
1901,375,2026-07-03,Delivered
1902,31,2025-02-26,Cancelled
1903,970,2025-09-27,Returned
1904,383,2025-11-16,Returned
1905,724,2025-09-18,Delivered
1906,919,2025-10-30,Delivered
1907,78,2025-12-15,Returned
1908,986,2025-05-07,Cancelled
1909,281,2025-07-07,Delivered
1910,999,2026-02-04,Cancelled
1911,576,2025-08-27,Delivered
1912,199,2026-06-28,Returned
1913,665,2025-05-31,Returned
1914,770,2024-11-28,Pending
1915,225,2026-02-15,Delivered
1916,616,2025-07-31,Returned
1917,724,2026-06-22,Pending
1918,391,2026-03-11,Delivered
1919,48,2025-10-23,Returned
1920,479,2025-11-17,Returned
1921,54,2024-07-18,Pending
1922,557,2025-06-29,Cancelled
1923,466,2025-08-18,Returned
1924,687,2024-10-22,Cancelled
1925,378,2026-07-01,Cancelled
1926,459,2025-04-09,Cancelled
1927,713,2025-08-13,Pending
1928,688,2025-07-03,Pending
1929,379,2026-01-19,Delivered
1930,480,2024-11-19,Pending
1931,254,2025-10-19,Delivered
1932,965,2025-01-24,Returned
1933,830,2024-11-29,Returned
1934,581,2025-10-03,Returned
1935,335,2024-09-11,Cancelled
1936,493,2025-05-07,Returned
1937,517,2025-06-07,Returned
1938,966,2026-03-06,Returned
1939,116,2024-12-25,Returned
1940,895,2026-07-03,Delivered
1941,434,2024-11-27,Cancelled
1942,711,2025-12-09,Pending
1943,416,2024-09-26,Cancelled
1944,718,2024-08-11,Pending
1945,597,2026-02-19,Pending
1946,128,2025-03-22,Delivered
1947,871,2025-07-08,Delivered
1948,547,2026-06-04,Delivered
1949,207,2026-01-22,Delivered
1950,774,2025-03-30,Pending
1951,319,2025-11-09,Delivered
1952,445,2024-10-29,Cancelled
1953,485,2026-05-07,Returned
1954,68,2026-04-01,Pending
1955,541,2026-04-03,Delivered
1956,950,2025-04-19,Returned
1957,169,2025-09-27,Cancelled
1958,989,2025-01-01,Returned
1959,856,2026-06-14,Cancelled
1960,277,2025-01-09,Pending
1961,64,2024-10-28,Cancelled
1962,570,2026-01-20,Cancelled
1963,653,2025-01-14,Cancelled
1964,728,2026-03-04,Pending
1965,676,2025-12-18,Cancelled
1966,734,2024-07-21,Returned
1967,500,2025-04-26,Returned
1968,666,2026-06-19,Delivered
1969,481,2026-05-24,Returned
1970,736,2025-06-21,Delivered
1971,575,2025-04-29,Cancelled
1972,161,2026-06-29,Cancelled
1973,934,2025-02-17,Pending
1974,595,2025-01-28,Returned
1975,764,2026-04-07,Pending
1976,506,2025-03-20,Cancelled
1977,486,2024-09-24,Cancelled
1978,473,2024-10-02,Delivered
1979,31,2025-12-22,Cancelled
1980,335,2024-07-29,Cancelled
1981,724,2025-08-27,Returned
1982,876,2025-01-06,Cancelled
1983,461,2024-07-31,Returned
1984,424,2026-02-15,Delivered
1985,485,2026-01-21,Delivered
1986,360,2025-08-15,Delivered
1987,359,2024-12-12,Delivered
1988,658,2025-07-12,Delivered
1989,259,2026-02-18,Cancelled
1990,657,2026-03-16,Cancelled
1991,167,2024-09-27,Returned
1992,436,2026-01-17,Cancelled
1993,541,2026-07-07,Cancelled
1994,919,2025-06-19,Cancelled
1995,11,2026-03-13,Returned
1996,323,2025-12-05,Delivered
1997,640,2026-04-16,Returned
1998,111,2025-11-04,Delivered
1999,138,2025-06-01,Cancelled
2000,159,2024-12-25,Pending
2001,878,2025-09-05,Returned
2002,60,2024-08-31,Returned
2003,854,2025-05-12,Pending
2004,949,2025-11-16,Delivered
2005,173,2025-02-17,Pending
2006,646,2024-10-12,Delivered
2007,472,2025-05-20,Pending
2008,939,2024-12-27,Pending
2009,780,2026-03-03,Cancelled
2010,134,2026-03-10,Delivered
2011,42,2025-02-01,Cancelled
2012,783,2025-03-22,Cancelled
2013,1,2026-06-29,Delivered
2014,26,2025-02-06,Cancelled
2015,876,2026-01-11,Returned
2016,984,2026-06-11,Delivered
2017,78,2025-01-26,Delivered
2018,196,2024-12-27,Returned
2019,42,2024-11-15,Cancelled
2020,294,2024-12-16,Delivered
2021,369,2025-02-13,Pending
2022,361,2025-06-09,Returned
2023,341,2025-01-04,Returned
2024,861,2026-06-09,Returned
2025,772,2025-11-26,Pending
2026,188,2025-01-23,Delivered
2027,634,2026-01-15,Cancelled
2028,118,2025-07-21,Cancelled
2029,837,2026-05-12,Delivered
2030,330,2024-08-27,Returned
2031,352,2024-12-22,Cancelled
2032,962,2024-10-17,Cancelled
2033,412,2024-07-16,Returned
2034,930,2025-06-07,Pending
2035,368,2025-11-29,Returned
2036,96,2024-12-03,Returned
2037,66,2025-11-29,Delivered
2038,251,2025-05-26,Pending
2039,433,2025-01-18,Pending
2040,965,2025-02-24,Cancelled
2041,811,2025-09-22,Delivered
2042,69,2025-01-05,Pending
2043,587,2025-05-07,Pending
2044,996,2025-07-30,Returned
2045,473,2025-06-05,Cancelled
2046,882,2025-02-05,Cancelled
2047,452,2024-08-02,Pending
2048,855,2025-09-02,Cancelled
2049,213,2025-05-01,Delivered
2050,226,2025-04-13,Cancelled
2051,701,2025-01-07,Cancelled
2052,823,2024-07-12,Delivered
2053,829,2026-05-02,Delivered
2054,967,2025-05-31,Delivered
2055,774,2024-12-01,Returned
2056,697,2024-08-15,Returned
2057,469,2026-04-19,Returned
2058,454,2025-11-01,Returned
2059,663,2024-08-26,Pending
2060,286,2025-01-16,Cancelled
2061,664,2024-07-20,Pending
2062,937,2024-07-30,Pending
2063,839,2025-08-09,Delivered
2064,152,2026-04-13,Pending
2065,987,2026-05-27,Cancelled
2066,154,2024-08-08,Returned
2067,446,2025-12-13,Returned
2068,451,2024-08-09,Delivered
2069,322,2024-11-14,Pending
2070,107,2026-03-28,Delivered
2071,187,2026-04-26,Returned
2072,639,2025-10-25,Delivered
2073,322,2024-08-04,Delivered
2074,157,2025-01-16,Cancelled
2075,207,2025-02-28,Returned
2076,480,2026-05-16,Delivered
2077,171,2025-05-15,Delivered
2078,35,2024-09-30,Pending
2079,797,2026-01-03,Delivered
2080,283,2026-02-04,Delivered
2081,424,2025-04-26,Cancelled
2082,536,2025-03-11,Returned
2083,357,2025-06-07,Pending
2084,703,2026-03-31,Cancelled
2085,478,2024-11-15,Pending
2086,801,2025-08-24,Pending
2087,111,2025-07-05,Pending
2088,937,2026-03-18,Pending
2089,659,2025-12-21,Delivered
2090,813,2025-10-16,Delivered
2091,418,2025-09-06,Cancelled
2092,186,2025-02-13,Cancelled
2093,543,2026-04-25,Delivered
2094,292,2025-06-03,Delivered
2095,897,2026-01-26,Pending
2096,801,2024-11-23,Returned
2097,856,2025-09-05,Delivered
2098,823,2025-03-08,Cancelled
2099,703,2025-04-26,Pending
2100,259,2026-02-20,Returned
2101,980,2026-05-13,Cancelled
2102,686,2025-08-04,Cancelled
2103,253,2026-05-28,Delivered
2104,158,2026-06-10,Cancelled
2105,893,2024-09-18,Returned
2106,73,2025-11-11,Pending
2107,248,2025-03-24,Pending
2108,282,2025-02-17,Cancelled
2109,115,2026-03-24,Returned
2110,620,2025-12-12,Delivered
2111,693,2025-02-24,Pending
2112,803,2025-04-06,Returned
2113,17,2025-04-10,Delivered
2114,739,2026-04-03,Returned
2115,272,2025-10-08,Cancelled
2116,547,2025-03-29,Pending
2117,111,2024-12-23,Delivered
2118,841,2026-03-19,Pending
2119,747,2026-06-17,Cancelled
2120,199,2025-06-07,Delivered
2121,650,2024-07-15,Pending
2122,1,2025-04-21,Returned
2123,828,2026-05-29,Cancelled
2124,308,2026-05-21,Cancelled
2125,296,2025-01-16,Returned
2126,804,2024-10-09,Returned
2127,763,2025-05-23,Pending
2128,994,2025-03-06,Pending
2129,14,2026-05-02,Returned
2130,321,2025-02-19,Returned
2131,85,2024-08-27,Cancelled
2132,815,2025-06-16,Returned
2133,629,2025-11-22,Delivered
2134,75,2025-01-24,Cancelled
2135,552,2025-02-07,Returned
2136,841,2025-03-29,Delivered
2137,856,2025-12-18,Cancelled
2138,124,2026-06-08,Pending
2139,219,2025-04-21,Returned
2140,205,2024-10-13,Returned
2141,975,2024-08-16,Pending
2142,142,2025-06-24,Cancelled
2143,490,2026-03-18,Pending
2144,459,2025-03-19,Returned
2145,560,2024-08-09,Returned
2146,213,2024-11-22,Delivered
2147,984,2026-06-30,Delivered
2148,308,2026-05-22,Cancelled
2149,176,2024-11-11,Pending
2150,865,2026-03-28,Pending
2151,87,2026-06-07,Cancelled
2152,540,2025-10-22,Pending
2153,230,2024-11-27,Delivered
2154,482,2025-08-06,Returned
2155,28,2025-02-10,Cancelled
2156,65,2026-01-20,Pending
2157,935,2025-04-27,Returned
2158,373,2025-04-16,Delivered
2159,173,2025-12-10,Delivered
2160,77,2026-03-01,Pending
2161,578,2024-09-30,Pending
2162,126,2025-07-02,Returned
2163,875,2024-12-15,Cancelled
2164,270,2025-08-15,Returned
2165,250,2025-03-07,Cancelled
2166,771,2026-04-01,Returned
2167,766,2024-08-06,Delivered
2168,707,2025-06-26,Delivered
2169,103,2025-02-17,Delivered
2170,978,2025-07-20,Delivered
2171,259,2025-05-19,Delivered
2172,721,2026-07-07,Returned
2173,21,2025-07-16,Pending
2174,293,2025-05-18,Cancelled
2175,500,2026-03-17,Pending
2176,852,2024-08-06,Returned
2177,238,2026-06-12,Pending
2178,713,2025-07-20,Delivered
2179,813,2024-12-09,Delivered
2180,829,2024-08-25,Delivered
2181,727,2025-06-15,Pending
2182,923,2026-07-06,Cancelled
2183,285,2026-02-21,Returned
2184,98,2025-12-05,Cancelled
2185,722,2024-10-16,Pending
2186,416,2025-01-30,Returned
2187,310,2024-10-10,Returned
2188,456,2025-06-21,Delivered
2189,888,2025-06-05,Returned
2190,61,2024-08-13,Pending
2191,579,2025-05-02,Returned
2192,370,2025-05-24,Delivered
2193,163,2026-06-01,Returned
2194,434,2026-05-05,Returned
2195,804,2026-05-29,Pending
2196,83,2024-10-01,Delivered
2197,941,2025-07-16,Delivered
2198,531,2025-10-09,Delivered
2199,717,2025-09-15,Delivered
2200,825,2026-03-04,Delivered
2201,667,2024-08-04,Delivered
2202,950,2024-10-27,Cancelled
2203,806,2025-11-06,Cancelled
2204,931,2024-08-31,Returned
2205,664,2025-05-28,Delivered
2206,507,2025-07-24,Pending
2207,304,2026-02-26,Delivered
2208,988,2025-05-25,Cancelled
2209,854,2025-11-10,Pending
2210,703,2024-07-15,Delivered
2211,901,2026-03-21,Delivered
2212,705,2026-03-14,Returned
2213,2,2026-07-04,Returned
2214,866,2025-08-29,Pending
2215,353,2025-05-18,Pending
2216,744,2024-11-16,Pending
2217,319,2026-07-06,Delivered
2218,232,2025-06-09,Cancelled
2219,780,2024-11-23,Returned
2220,633,2025-06-05,Pending
2221,316,2025-01-23,Pending
2222,421,2025-01-11,Delivered
2223,675,2025-07-04,Cancelled
2224,780,2025-09-15,Cancelled
2225,585,2024-10-07,Delivered
2226,386,2024-09-11,Cancelled
2227,134,2025-07-11,Returned
2228,2,2025-01-29,Pending
2229,367,2025-06-06,Cancelled
2230,306,2025-12-31,Cancelled
2231,44,2025-11-19,Delivered
2232,639,2026-06-05,Delivered
2233,724,2025-04-16,Cancelled
2234,691,2024-07-25,Cancelled
2235,357,2025-03-12,Cancelled
2236,203,2025-12-13,Returned
2237,498,2025-07-10,Returned
2238,37,2026-01-07,Pending
2239,14,2026-01-01,Returned
2240,741,2025-01-31,Pending
2241,528,2025-07-02,Pending
2242,450,2026-03-14,Pending
2243,569,2025-08-22,Pending
2244,912,2024-11-03,Pending
2245,667,2026-06-09,Pending
2246,930,2026-02-09,Delivered
2247,654,2026-01-24,Cancelled
2248,492,2024-11-24,Delivered
2249,386,2025-05-26,Pending
2250,622,2026-03-18,Pending
2251,82,2026-05-18,Cancelled
2252,439,2025-12-07,Returned
2253,789,2026-04-30,Pending
2254,49,2026-04-30,Pending
2255,517,2026-06-17,Cancelled
2256,726,2025-01-05,Delivered
2257,468,2024-10-23,Pending
2258,298,2026-01-22,Cancelled
2259,6,2024-09-24,Returned
2260,127,2025-08-13,Delivered
2261,922,2025-07-02,Pending
2262,796,2025-01-13,Pending
2263,155,2025-07-04,Cancelled
2264,297,2025-08-30,Pending
2265,994,2024-09-17,Cancelled
2266,305,2024-09-23,Returned
2267,142,2026-05-30,Cancelled
2268,870,2025-03-22,Cancelled
2269,261,2026-01-12,Pending
2270,347,2025-04-14,Delivered
2271,482,2025-09-27,Cancelled
2272,166,2026-06-14,Pending
2273,137,2025-08-03,Returned
2274,328,2024-09-15,Cancelled
2275,44,2025-03-14,Pending
2276,718,2025-11-10,Delivered
2277,68,2024-08-19,Returned
2278,583,2025-01-23,Pending
2279,256,2025-09-10,Pending
2280,266,2026-01-19,Delivered
2281,553,2025-11-17,Pending
2282,72,2026-01-03,Cancelled
2283,745,2026-07-01,Returned
2284,726,2025-09-21,Pending
2285,598,2025-12-05,Delivered
2286,901,2025-03-14,Cancelled
2287,72,2025-09-26,Cancelled
2288,950,2025-07-19,Returned
2289,207,2026-06-23,Cancelled
2290,756,2025-06-23,Returned
2291,398,2026-05-28,Cancelled
2292,152,2025-03-26,Pending
2293,842,2025-10-05,Cancelled
2294,832,2026-04-25,Pending
2295,298,2026-01-13,Pending
2296,529,2025-02-27,Cancelled
2297,364,2026-03-09,Returned
2298,946,2025-12-04,Cancelled
2299,478,2024-08-04,Cancelled
2300,236,2026-02-14,Pending
2301,541,2025-04-01,Pending
2302,940,2024-10-24,Delivered
2303,386,2025-09-12,Delivered
2304,442,2025-10-20,Returned
2305,140,2026-04-03,Cancelled
2306,114,2024-12-02,Returned
2307,106,2025-06-11,Delivered
2308,943,2026-04-10,Pending
2309,537,2026-05-08,Delivered
2310,288,2026-03-05,Cancelled
2311,795,2024-09-17,Pending
2312,619,2026-01-05,Returned
2313,475,2024-08-01,Delivered
2314,175,2026-01-27,Pending
2315,570,2024-10-13,Delivered
2316,507,2025-07-23,Delivered
2317,435,2025-11-08,Delivered
2318,800,2025-09-25,Delivered
2319,992,2025-01-07,Pending
2320,509,2025-06-04,Cancelled
2321,304,2024-11-10,Pending
2322,803,2026-01-28,Cancelled
2323,998,2024-08-24,Cancelled
2324,176,2025-04-12,Cancelled
2325,431,2025-03-28,Pending
2326,704,2025-06-21,Delivered
2327,1,2026-04-24,Pending
2328,823,2025-11-26,Cancelled
2329,672,2026-03-28,Delivered
2330,172,2025-04-19,Returned
2331,627,2024-12-06,Cancelled
2332,130,2026-03-21,Delivered
2333,721,2026-04-03,Delivered
2334,574,2026-06-17,Cancelled
2335,40,2026-04-08,Pending
2336,944,2025-07-09,Returned
2337,333,2024-08-21,Delivered
2338,622,2025-08-13,Cancelled
2339,416,2025-06-04,Returned
2340,540,2026-02-26,Pending
2341,271,2025-12-30,Returned
2342,353,2026-01-23,Delivered
2343,327,2024-10-14,Returned
2344,745,2025-04-28,Pending
2345,700,2025-11-06,Cancelled
2346,145,2026-02-19,Pending
2347,780,2025-10-19,Delivered
2348,881,2025-09-27,Returned
2349,618,2024-08-15,Delivered
2350,142,2025-11-26,Delivered
2351,976,2026-05-14,Cancelled
2352,958,2026-06-25,Cancelled
2353,787,2024-08-21,Cancelled
2354,114,2025-09-18,Returned
2355,261,2026-07-10,Cancelled
2356,817,2025-09-03,Pending
2357,554,2024-08-09,Cancelled
2358,219,2025-01-17,Pending
2359,476,2025-03-25,Delivered
2360,422,2025-06-30,Cancelled
2361,916,2025-07-25,Returned
2362,280,2025-05-11,Returned
2363,589,2026-07-10,Pending
2364,212,2025-11-09,Returned
2365,337,2025-08-11,Delivered
2366,548,2025-10-05,Pending
2367,463,2025-03-03,Delivered
2368,613,2025-03-14,Delivered
2369,928,2025-12-05,Cancelled
2370,371,2026-06-09,Pending
2371,185,2024-07-29,Delivered
2372,362,2024-12-23,Returned
2373,850,2024-08-25,Returned
2374,335,2024-07-12,Cancelled
2375,298,2026-02-09,Delivered
2376,371,2026-01-16,Delivered
2377,207,2024-09-07,Returned
2378,240,2025-11-01,Pending
2379,602,2024-12-20,Cancelled
2380,865,2024-11-24,Pending
2381,985,2026-02-10,Returned
2382,938,2025-01-16,Pending
2383,462,2024-10-24,Cancelled
2384,516,2025-05-27,Pending
2385,629,2025-02-11,Cancelled
2386,889,2025-05-06,Returned
2387,458,2024-08-05,Returned
2388,253,2024-10-27,Delivered
2389,816,2024-09-05,Pending
2390,257,2024-10-26,Returned
2391,990,2025-02-02,Cancelled
2392,167,2026-03-23,Cancelled
2393,459,2025-04-09,Returned
2394,478,2025-02-09,Delivered
2395,571,2026-03-25,Returned
2396,46,2025-03-06,Cancelled
2397,305,2025-08-12,Cancelled
2398,798,2026-06-08,Delivered
2399,342,2025-09-06,Pending
2400,293,2024-12-21,Pending
2401,492,2026-06-29,Returned
2402,38,2025-09-15,Cancelled
2403,395,2025-07-04,Delivered
2404,766,2025-08-12,Returned
2405,938,2026-01-28,Cancelled
2406,83,2025-08-12,Cancelled
2407,97,2025-10-28,Cancelled
2408,211,2025-07-23,Pending
2409,360,2025-04-25,Pending
2410,188,2024-11-09,Cancelled
2411,424,2026-02-17,Delivered
2412,939,2025-09-17,Returned
2413,448,2024-11-08,Cancelled
2414,87,2024-08-16,Returned
2415,620,2026-06-29,Delivered
2416,261,2025-08-02,Returned
2417,502,2025-03-26,Cancelled
2418,863,2026-05-16,Returned
2419,424,2024-12-02,Pending
2420,112,2025-10-03,Pending
2421,59,2024-09-04,Cancelled
2422,346,2025-04-07,Delivered
2423,99,2025-10-02,Returned
2424,681,2026-05-10,Cancelled
2425,709,2025-02-05,Returned
2426,145,2026-05-29,Pending
2427,718,2024-08-17,Returned
2428,21,2024-11-27,Pending
2429,715,2024-11-11,Cancelled
2430,457,2025-06-04,Cancelled
2431,421,2025-11-06,Pending
2432,281,2026-06-25,Pending
2433,761,2026-05-22,Pending
2434,411,2025-08-06,Cancelled
2435,480,2024-11-19,Cancelled
2436,550,2024-10-27,Cancelled
2437,364,2024-09-04,Pending
2438,91,2025-05-26,Pending
2439,442,2025-07-21,Pending
2440,127,2026-02-20,Cancelled
2441,794,2026-03-08,Delivered
2442,547,2024-10-11,Pending
2443,170,2024-10-19,Cancelled
2444,764,2025-01-13,Delivered
2445,147,2024-12-20,Pending
2446,838,2026-06-22,Cancelled
2447,512,2025-10-07,Delivered
2448,898,2024-08-30,Cancelled
2449,141,2024-12-16,Cancelled
2450,82,2025-04-07,Returned
2451,688,2024-12-31,Returned
2452,934,2025-04-19,Cancelled
2453,747,2025-06-27,Pending
2454,785,2024-07-11,Pending
2455,736,2026-02-21,Pending
2456,644,2025-11-14,Delivered
2457,832,2025-05-16,Cancelled
2458,489,2025-11-22,Cancelled
2459,673,2026-06-18,Returned
2460,456,2024-09-14,Cancelled
2461,705,2026-03-02,Cancelled
2462,638,2025-07-05,Returned
2463,335,2025-08-05,Delivered
2464,188,2026-04-23,Returned
2465,201,2025-08-11,Returned
2466,114,2024-11-24,Returned
2467,277,2025-12-09,Delivered
2468,284,2026-06-07,Cancelled
2469,50,2025-07-09,Returned
2470,588,2025-12-06,Pending
2471,394,2026-01-31,Cancelled
2472,744,2024-09-28,Pending
2473,273,2026-02-23,Delivered
2474,227,2026-05-10,Pending
2475,448,2025-05-18,Pending
2476,337,2025-03-19,Pending
2477,250,2026-02-15,Returned
2478,3,2024-10-25,Cancelled
2479,743,2025-11-28,Pending
2480,491,2025-03-20,Pending
2481,1,2025-06-06,Returned
2482,484,2025-12-17,Returned
2483,79,2025-08-13,Delivered
2484,91,2025-10-07,Returned
2485,920,2026-05-08,Pending
2486,955,2025-02-13,Pending
2487,92,2025-11-13,Returned
2488,771,2024-11-24,Delivered
2489,275,2024-07-10,Pending
2490,318,2026-04-15,Returned
2491,698,2026-06-26,Cancelled
2492,379,2024-10-25,Delivered
2493,330,2026-07-07,Pending
2494,527,2024-11-01,Delivered
2495,946,2026-05-11,Delivered
2496,848,2025-08-17,Delivered
2497,662,2024-09-24,Delivered
2498,194,2025-08-07,Pending
2499,793,2025-11-18,Pending
2500,744,2024-09-21,Delivered
2501,289,2025-12-21,Delivered
2502,774,2026-05-21,Cancelled
2503,802,2024-10-09,Delivered
2504,543,2025-08-14,Cancelled
2505,652,2025-02-02,Returned
2506,166,2024-11-27,Delivered
2507,506,2025-09-28,Pending
2508,643,2024-08-24,Pending
2509,217,2025-06-07,Pending
2510,27,2025-01-23,Pending
2511,368,2025-10-27,Delivered
2512,848,2025-02-01,Pending
2513,807,2026-06-17,Delivered
2514,210,2025-06-03,Cancelled
2515,814,2025-08-07,Returned
2516,173,2025-12-25,Delivered
2517,932,2024-11-18,Delivered
2518,75,2026-04-11,Cancelled
2519,458,2026-05-26,Returned
2520,402,2025-07-06,Pending
2521,603,2026-02-07,Pending
2522,431,2025-02-22,Returned
2523,733,2024-08-03,Pending
2524,388,2025-08-10,Returned
2525,269,2026-03-30,Delivered
2526,981,2025-01-11,Delivered
2527,474,2024-10-17,Returned
2528,863,2024-08-10,Delivered
2529,687,2024-07-30,Pending
2530,324,2025-03-30,Returned
2531,306,2025-06-30,Pending
2532,475,2025-05-21,Returned
2533,957,2024-10-18,Pending
2534,940,2024-07-21,Cancelled
2535,862,2025-10-30,Cancelled
2536,441,2025-10-29,Cancelled
2537,717,2026-07-05,Delivered
2538,700,2025-01-01,Returned
2539,648,2026-02-04,Cancelled
2540,29,2025-02-17,Pending
2541,782,2025-12-01,Delivered
2542,649,2026-06-08,Cancelled
2543,995,2025-04-19,Delivered
2544,677,2025-10-16,Returned
2545,229,2025-01-12,Delivered
2546,642,2026-01-14,Pending
2547,101,2025-09-08,Cancelled
2548,611,2024-10-23,Returned
2549,324,2024-07-18,Cancelled
2550,573,2024-12-30,Delivered
2551,99,2025-11-18,Cancelled
2552,958,2025-10-03,Cancelled
2553,146,2025-10-29,Cancelled
2554,566,2024-10-23,Delivered
2555,965,2025-10-08,Returned
2556,675,2026-01-10,Cancelled
2557,713,2024-09-02,Delivered
2558,712,2026-02-09,Cancelled
2559,121,2025-05-22,Pending
2560,920,2026-02-25,Cancelled
2561,643,2024-08-31,Returned
2562,367,2025-12-18,Cancelled
